wine_id,our_name,vivino_name,score,cross_score,rating,reviews,url,winery,grapes,region
00ebe6ab-480d-4760-be38-991857bf856a,La Rosé Mon Petit La Rosé Liniment,Château Petit Fombrauge Château La Rose Piney Saint-Émilion Grand Cru,0.50,0.50,3.8,305,https://www.vivino.com/en/petit-fombrauge-chateau-la-rose-piney-saint-emilion-grand-cru/w/1468215,Château Petit Fombrauge,"Cabernet Sauvignon, Cabernet Franc, Merlot",France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru
010499c5-8c3d-4fa5-8fa2-f85434dd5355,Monteverdi Prosecco Spumante,N.V. Villa Sandi Prosecco Il Fresco Spumante,0.67,0.67,3.7,8322,https://www.vivino.com/en/villa-sandi-prosecco-il-fresco-spumante/w/1136903,Villa Sandi,100% Glera,Italy / Northern Italy / Veneto / Prosecco
010c7aa1-e7f4-44b3-98a3-d8ee751159d7,Gattinera Chardonnay,Gattinger Chardonnay Smaragd,0.50,0.50,4,40,https://www.vivino.com/en/gattinger-chardonnay-smaragd/w/5325262,Gattinger,Chardonnay,Austria / Weinland / Niederösterreich / Wachau
01415f70-b660-4925-9030-187f19c7942e,Filiformis Rosso,Antinori Villa Antinori Rosso,0.50,0.50,3.9,142066,https://www.vivino.com/en/antinori-tuscany-villa-antinori-rosso/w/1656,Antinori,Sangiovese,Italy / Central Italy / Toscana
01948416-f862-4c2f-8d14-afd9144a0cc0,Mutarr Pét Mou Pétillant Naturel Rosé,Famille Moutard Pet’ Mout’ Pétillant Naturel Rosé,0.60,0.60,3.6,361,https://www.vivino.com/en/famille-moutard-pet-mout-petillant-naturel-rose/w/7476652,Famille Moutard,Pinot Noir,France / Vin de France
01ba60b8-17c7-4964-86ca-2cdc7b1b83b7,Pichini Memoro,N.V. Piccini Memoro Rosso,0.50,0.50,3.8,78447,https://www.vivino.com/en/piccini-memoro-rosso-tuscany/w/1155726,Piccini,"40% Primitivo, 30% Montepulciano, 20% Nero d'Avola, 10% Merlot",Italy / Central Italy / Toscana
01fe421b-9143-4e16-bf93-73269eea5761,Pâté de Cha Pinot Noir,Louis Latour Domaine de Valmoissine Pinot Noir,0.50,0.50,3.8,21160,https://www.vivino.com/en/louis-latour-domaine-de-valmoissine-pinot-noir/w/7278,Louis Latour,Pinot Noir,France / Vin de Pays / Méditerranée / Var
027a307c-1a50-451c-8127-f1e281362c45,Freycinet Classic Riesling,Hugel Classic Riesling,0.67,0.67,3.8,9475,https://www.vivino.com/en/hugel-classic-riesling-alsace/w/4417837,Hugel,Riesling,France / Alsace
03267a11-5c60-4429-9f72-43e15a80fc9f,Robert Mondavi Chardonnay Napa Valley,Robert Mondavi Winery Chardonnay,0.60,0.60,3.8,8552,https://www.vivino.com/en/robert-mondavi-winery-chardonnay/w/2422,Robert Mondavi Winery,Chardonnay,United States / California / North Coast / Napa County / Napa Valley
038ee431-9a89-4516-93c3-859b0be1e116,Freixenet Ice Cava Rosé,N.V. Freixenet Cuvée Especial Ice Rosé,0.67,0.67,3.8,2262,https://www.vivino.com/en/freixenet-cuvee-especial-ice-rose/w/5609225,Freixenet,100% Garnacha,Spain / Cava
0395006f-3314-4d26-8c5c-5fd40edadae1,Schrader Heritage Clone Cabernet Sauvignon,Sterling Vineyards Heritage Collection Cabernet Sauvignon,0.60,0.60,4.1,4389,https://www.vivino.com/en/sterling-vineyards-heritage-collection-cabernet-sauvignon/w/8386363,Sterling Vineyards,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley
03e467f8-ea43-4059-b64b-35a318362eff,Ninja Kick Pinot Noir,Block Nine Pinot Noir (Caiden's Vineyards),0.50,0.50,3.7,10992,https://www.vivino.com/en/us-block-nine-pinot-noir-caiden-s-vineyards/w/1151012,Block Nine,Pinot Noir,United States / California
041c17d0-3640-4449-be6f-7856b8977f4f,Sydney Walcott Vine Dried Shiraz,Flavabom Vine Dried Shiraz,0.60,0.60,4,4937,https://www.vivino.com/en/flavabom-vine-dried-shiraz/w/4720020,Flavabom,Shiraz/Syrah,Australia / South Australia
044a61d7-5e17-4da1-a486-f7c8d92f8eb7,Matthew Joseph Napa Valley Chardonnay,Matthew Joseph (MJ) Chardonnay,0.60,0.60,3.6,297,https://www.vivino.com/en/mj-matthew-joseph-chardonnay-napa-valley/w/3168343,Matthew Joseph (MJ),Chardonnay,United States / California / North Coast / Napa County / Napa Valley
0458e261-a921-4f54-b958-118279d7da7f,Domaine Borgeot Bourgogne Chardonnay,Domaine Borgeot Bourgogne Chardonnay,1.00,1.00,3.8,939,https://www.vivino.com/en/domaine-borgeot-bourgogne-chardonnay/w/2624011,Domaine Borgeot,Chardonnay,France / Bourgogne
04610381-a72d-4dd6-9dbe-90c7da337977,Fuentelala Sombrero Malbec,Huentala Sombrero Malbec,0.67,0.67,3.7,4163,https://www.vivino.com/en/huentala-sombrero-malbec/w/5641278,Huentala,Malbec,Argentina / Mendoza / Uco Valley
046dcef6-e23d-4bb4-a1a4-f40a15905d15,Domaine Michel Magnien Morey Saint Denis Premier Cru Aux Millandes,Domaine Stephane Magnien Cuvée Aux Petites Noix Morey-Saint-Denis Premier Cru,0.80,0.80,4,423,https://www.vivino.com/en/domaine-stephane-magnien-cuvee-aux-petites-noix-morey-saint-denis-premier-cru/w/1211385,Domaine Stephane Magnien,Pinot Noir,France / Bourgogne / Côte de Nuits / Morey-Saint-Denis / Morey-Saint-Denis Premier Cru
0482f9be-ef47-4a3f-8c13-c2b0880fbb5c,Dog Point Section 94 Sauvignon Blanc,Dog Point Section 94 Sauvignon Blanc,1.00,1.00,3.9,6015,https://www.vivino.com/en/dog-point-section-94-sauvignon-blanc/w/79391,Dog Point,Sauvignon Blanc,New Zealand / South Island / Marlborough
048cf355-2820-4b16-8d0b-416407343113,Four Star by Golden Blanc Rosé,Vitteaut-Alberti Crémant de Bourgogne Four Stars by Golden Blanc Brut Rosé,0.75,0.75,4.1,28,https://www.vivino.com/en/vitteaut-alberti-cremant-de-bourgogne-four-stars-by-golden-blanc-brut-rose/w/10113655,Vitteaut-Alberti,Pinot Noir,France / Bourgogne / Crémant de Bourgogne
048ea99b-158d-4116-be10-055c0e2e362d,Tesoro Cabernet Sauvignon,Trapiche Tesoro Cabernet Sauvignon,1.00,1.00,3.7,277,https://www.vivino.com/en/trapiche-tesoro-cabernet-sauvignon/w/11003269,Trapiche,Cabernet Sauvignon,Argentina / Mendoza / Uco Valley
0491922d-b6e7-45c6-ba66-2021c43bff9e,Vericanto Pinot Noir,Meiomi Pinot Noir,0.67,0.67,4.1,184970,https://www.vivino.com/en/meiomi-pinot-noir/w/1136137,Meiomi,Pinot Noir,United States / California
04c0dc23-b004-43fd-8ffd-8e6b6d4bccd0,Take It to the Grave Shiraz,Take It To The Grave Shiraz,1.00,1.00,3.8,3599,https://www.vivino.com/en/take-it-to-the-grave-shiraz-south-australia/w/4450972,Take It To The Grave,Shiraz/Syrah,Australia / South Australia
04c54f34-db10-46e5-a390-79a12974ae85,Hacienda de Arinzano Chardonnay,Arínzano Hacienda de Arínzano Chardonnay,1.00,1.00,4,1529,https://www.vivino.com/en/arinzano-hacienda-de-arinzano-chardonnay/w/4883655,Arínzano,Chardonnay,Spain / Navarra / Arínzano
04c5540e-bd35-4e7f-b5f3-95812950e034,Oenos Pinot Grigio,Oynos Pinot Grigio,0.67,0.67,3.7,1229,https://www.vivino.com/en/oynos-pinot-grigio/w/4698578,Oynos,Pinot Grigio,Italy / Southern Italy / Terre Siciliane
04d1f6e5-d660-47ec-bad8-f38affe51f13,Matiz El Recio,Matsu El Recio,0.50,0.50,4.1,48391,https://www.vivino.com/en/matsu-el-recio/w/1136746,Matsu,Tinta de toro,Spain / Castilla y León / Toro
054be524-f66e-4ab5-8ecc-039ffca691e6,Fitz Pure Cabernet Sauvignon,Trapiche Pure Cabernet Sauvignon Unoaked,0.75,0.75,3.5,1338,https://www.vivino.com/en/trapiche-pure-cabernet-sauvignon-unoaked/w/6592956,Trapiche,Cabernet Sauvignon,Argentina / Mendoza / Uco Valley
055a5492-7c8b-4086-9139-438d6ccc82c9,Joseph Phelps Innisfree Cabernet Sauvignon,Joseph Phelps Vineyards Innisfree Cabernet Sauvignon,1.00,1.00,4.1,8467,https://www.vivino.com/en/joseph-phelps-vineyards-innisfree-cabernet-sauvignon/w/1666548,Joseph Phelps Vineyards,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley
05986630-6fcf-4775-8269-d35dbd42dd60,Golden Bubble Moscato,Golden Bubbles Pellegrino Moscato,0.67,0.67,3.5,328,https://www.vivino.com/en/golden-bubbles-pellegrino-moscato/w/5206936,Golden Bubbles,Moscato,Italy / Southern Italy / Terre Siciliane / Sicilia
05afa12c-a081-4d28-9f6d-a5e3b17f2ed0,Schrader T6 Cabernet Sauvignon,Schrader Cabernet Sauvignon T6 Beckstoffer to Kalon Vineyard,1.00,1.00,4.7,441,https://www.vivino.com/en/schrader-cellars-cabernet-sauvignon-t6-beckstoffer-to-kalon-vineyard/w/3151730,Schrader,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley / Oakville
06255257-759e-440c-a273-f39161119a3a,Cloudy Bay Te Wahi Pinot Noir,Cloudy Bay Te Wahi Pinot Noir,1.00,1.00,4.2,4519,https://www.vivino.com/en/cloudy-bay-te-wahi-pinot-noir/w/1419566,Cloudy Bay,Pinot Noir,New Zealand / South Island / Central Otago
06292de2-2ec6-415a-a42b-f57e78c4b292,Supply Shiraz,Forage Supply Co The Breaker Blend Grenache - Shiraz,1.00,1.00,3.9,85,https://www.vivino.com/en/forage-supply-co-the-breaker-blend-grenache-shiraz/w/9644444,Forage Supply Co,"Grenache, Shiraz/Syrah",Australia / South Australia / Barossa / Barossa Valley
0640408a-094d-4c75-99d6-f9e39a376c47,Geo Merlot Veneto,Casale ai Campi Merlot del Veneto,0.67,0.67,2.9,2935,https://www.vivino.com/en/casale-ai-campi-merlot-del-veneto/w/1643536,Casale ai Campi,Merlot,Italy / Northern Italy / Veneto
06725399-f68a-4f20-8a66-5e4810752f57,Banfi Chianti,Banfi Chianti Classico Riserva,1.00,1.00,3.8,22023,https://www.vivino.com/en/banfi-chianti-classico-riserva/w/22908,Banfi,Sangiovese,Italy / Central Italy / Toscana / Chianti / Chianti Classico
06777f25-8d63-47cc-a93e-f07cdc7cb993,Lunaria Pinot Grigio Pet Nat,Lunaria Ancestrale Pinot Grigio Spumante Biodinamico Brut Nature Pet Nat,1.00,1.00,4,2222,https://www.vivino.com/en/lunaria-ancestrale-pinot-grigio-spumante-biodinamico-brut-nature-pet-nat/w/8582424,Lunaria,Pinot Grigio,Italy / Central Italy / Abruzzo
067a9096-061a-4249-b687-365f7ace039f,Joseph Ventosa Cava Brut Rosé,Josep Ventosa Cava Brut Rosé,0.67,0.67,3.8,151,https://www.vivino.com/en/josep-ventosa-cava-brut-rose/w/9738091,Josep Ventosa,"Pinot Noir, Trepat",Spain / Cava
06964ee9-6dce-4c28-bb7d-eaad00f757a1,Far Niente Oakville Cabernet Sauvignon,Far Niente Estate Bottled Cabernet Sauvignon,0.80,0.80,4.6,17005,https://www.vivino.com/en/far-niente-estate-bottled-cabernet-sauvignon/w/2158160,Far Niente,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley / Oakville
06a01e2e-4f46-4e62-aebc-2499e595f64e,Vietti Barbera d'Asti Tre Vigne,Vietti Barbera d'Asti Tre Vigne,1.00,1.00,3.9,15632,https://www.vivino.com/en/vietti-barbera-d-asti-tre-vigne/w/77444,Vietti,Barbera,Italy / Northern Italy / Piemonte / Barbera d'Asti
06b1da84-3372-4bc5-825b-ab5c0e580279,Shafer Hillside Select Cabernet Sauvignon,Shafer Hillside Select Cabernet Sauvignon,1.00,1.00,4.6,11537,https://www.vivino.com/en/shafer-hillside-select-cabernet-sauvignon/w/5274,Shafer,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley / Stags Leap District
06cf0b4e-eb32-4226-835c-868fd4e5e6d6,Yalumba Reserve Cabernet Sauvignon,Yalumba Family Reserve Cabernet Sauvignon,1.00,1.00,3.5,756,https://www.vivino.com/en/yalumba-family-reserve-cabernet-sauvignon/w/2209708,Yalumba,Cabernet Sauvignon,Australia / South Australia / Barossa / Eden Valley
06f3ced7-786a-404c-9446-8620b3786862,Robert Mondavi Private Selection Vintage Chardonnay,Robert Mondavi Private Selection Vint Chardonnay,0.83,0.83,3.6,18355,https://www.vivino.com/en/robert-mondavi-private-selection-vint-chardonnay-california/w/4000,Robert Mondavi Private Selection,Chardonnay,United States / California
06f52a1f-cdcb-4a69-9bab-0c1b0f115647,Concha y Toro 1551 Chardonnay,Concha y Toro Amelia Chardonnay,0.75,0.75,4,5048,https://www.vivino.com/en/concha-y-toro-amelia-chardonnay/w/1135138,Concha y Toro,Chardonnay,Chile / Aconcagua / Casablanca Valley
07141060-d747-4945-ae46-ce6176ed3791,Hentley Farm The Beauty Shiraz,Hentley Farm The Beauty Shiraz,1.00,1.00,4.3,2123,https://www.vivino.com/en/hentley-farm-the-beauty-shiraz/w/1230955,Hentley Farm,Shiraz/Syrah,Australia / South Australia / Barossa / Barossa Valley
07eca169-936f-48a9-aade-2c1b03fd3d63,Mission Third Chardonnay,Nugan Third Generation Chardonnay,0.67,0.67,3.4,1624,https://www.vivino.com/en/nugan-estate-third-generation-chardonnay/w/74050,Nugan,Chardonnay,Australia / South Eastern Australia
07f8fd57-e1f4-45cb-bb29-2897b4c8ebbb,Brisdale Sparkling Shiraz,N.V. Riddoch Cuvée Coonawarra Sparkling Shiraz,0.67,0.67,3.7,597,https://www.vivino.com/en/riddoch-cuvee-coonawarra-sparkling-shiraz/w/5866627,Riddoch,Shiraz/Syrah,Australia / South Australia / Limestone Coast / Coonawarra
08299490-fd50-4fe4-96b0-5b465a8eab97,Mister Mick Riesling,Mr. Mick Riesling,0.67,0.67,3.5,462,https://www.vivino.com/en/mr-mick-riesling/w/1815568,Mr. Mick,Riesling,Australia / South Australia / Mount Lofty Ranges / Clare Valley
089f1ab7-ea35-422e-ae47-4055f3ed423c,Château Hosanna 2000,Château Hosanna Pomerol,0.67,0.67,4.4,4317,https://www.vivino.com/en/chateau-hosanna-pomerol/w/1100223,Château Hosanna,"Cabernet Franc, Merlot",France / Bordeaux / Libournais / Pomerol
0988ea20-4d1a-4bf0-a1b6-e6b883c7c403,Bottega Fiorentina Rosso 2013,Bottega Rosso di Montalcino Il Vino dei Poeti,0.50,0.50,3.8,3348,https://www.vivino.com/en/bottega-rosso-di-montalcino-il-vino-dei-poeti/w/1190827,Bottega,Sangiovese,Italy / Central Italy / Toscana / Rosso di Montalcino
09a6fe5e-a51b-473a-9192-6b5da9a20b2a,Dom Pérignon Lady Gaga Rosé Luminous 2008,Dom Pérignon Lady Gaga Edition Rosé Champagne,0.67,0.67,4.6,228,https://www.vivino.com/en/dom-perignon-lady-gaga-edition-rose-champagne/w/10051871,Dom Pérignon,"Chardonnay, Pinot Noir",France / Champagne
09ab7f66-c4a2-4fab-8184-45341fc546e6,Red Tree Chardonnay,Redtree Chardonnay,0.50,0.50,3.6,1238,https://www.vivino.com/en/redtree-chardonnay/w/13490,Redtree,Chardonnay,United States / California
09d735b3-1906-4ec4-86c9-3b6949321b17,Headline McLaren Vale Cabernet Sauvignon,Smidge Headline Cabernet Sauvignon,0.60,0.60,3.5,71,https://www.vivino.com/en/smidge-headline-cabernet-sauvignon/w/9357701,Smidge,Cabernet Sauvignon,Australia / South Australia / Fleurieu / McLaren Vale
09e54476-8436-435e-be0b-942b2dc83295,Tojo Moscato Spumante Rosé,Toso Moscato Spumante Rosé,0.67,0.67,3.8,32,https://www.vivino.com/en/toso-moscato-spumante-rose/w/10472837,Toso,Moscato,Italy / Northern Italy / Piemonte
0a0a554b-c89f-422e-a596-09ec0dcc1533,McGuigan The Shortlist Barossa Valley Shiraz,McGuigan The Shortlist Shiraz,0.60,0.60,3.9,2340,https://www.vivino.com/en/mcguigan-the-shortlist-shiraz/w/1196106,McGuigan,Shiraz/Syrah,Australia / South Australia / Barossa / Barossa Valley
0a7004ea-4c65-410a-a651-9b3706b0b51e,Reunite Prosecco,Riunite Prosecco Extra Dry,0.50,0.50,3.9,1275,https://www.vivino.com/en/riunite-prosecco-extra-dry-prosecco-sparkling/w/5803425,Riunite,Glera,Italy / Northern Italy / Veneto / Prosecco
0a7a3ad5-9173-40dc-b6b6-2667b126e728,Casaletti Appassimento Edizione,Caselletti Appassimento Edizione,0.67,0.67,4.2,351,https://www.vivino.com/en/caselletti-appassimento-edizione/w/5650352,Caselletti,"Merlot, Primitivo, Nero di Troia",Italy / Southern Italy / Puglia
0aaa66b5-d82e-41c6-8890-1ed931aa0844,Tavali Betas Blancas Pinot Noir,Tabali Vetas Blancas Pinot Noir,0.60,0.60,3.7,1150,https://www.vivino.com/en/tabali-vetas-blancas-pinot-noir/w/8072565,Tabali,Pinot Noir,Chile / Coquimbo / Limarí Valley
0af6cec3-2fc2-403c-878a-b053f57bb2b7,Hansebert Riesling Sekt,N.V. Fürst von Metternich Riesling Sekt Trocken,0.67,0.67,3.6,4206,https://www.vivino.com/en/de-furst-von-metternich-riesling-sekt-trocken/w/1179567,Fürst von Metternich,Riesling,Germany / Rheingau
0b0c92f0-695f-4eba-b07b-f30e8959212b,Bodegas Murviedro 0% Rosé Sparkling,"N.V. Murviedro Luna Sparkling Rosé 0,0%",0.67,0.67,3.7,51,https://www.vivino.com/en/murviedro-luna-sparkling-rose-0-0/w/8095318,Murviedro,,Spain / Valencia
0b87b137-2f3b-4b31-9e4d-2e293059708a,Château Les Carmes Haut-Brion 2022,Château les Carmes Haut-Brion Pessac-Léognan,0.80,0.80,4.2,8388,https://www.vivino.com/en/chateau-les-carmes-haut-brion-pessac-leognan/w/1379887,Château les Carmes Haut-Brion,Cabernet Franc,France / Bordeaux / Graves / Pessac-Léognan
0b92f121-5c2e-4428-b491-5f22b918babf,Chapoutier Condrieu Coteau de Chéry,M. Chapoutier Condrieu Coteau de Chery,1.00,1.00,4.4,112,https://www.vivino.com/en/m-chapoutier-condrieu-coteau-de-chery/w/2464100,M. Chapoutier,Viognier,France / Rhone Valley / Northern Rhône / Condrieu
0b960b33-a846-46db-a104-bed1f9c67b52,Babich Marlborough Sauvignon Blanc,Babich Family Reserve Sauvignon Blanc,0.75,0.75,4.1,13821,https://www.vivino.com/en/babich-wines-limited-family-reserve-sauvignon-blanc/w/1253168,Babich,Sauvignon Blanc,New Zealand / South Island / Marlborough
0bcc6c7b-cb23-44ac-81d1-63c4b5944b8a,Bomba Tempranillo,Bodegas Bastida Bomba Selección Especial Tempranillo,1.00,1.00,4,5829,https://www.vivino.com/en/bodegas-bastida-bomba-seleccion-especial-tempranillo/w/6806344,Bodegas Bastida,Tempranillo,Spain / Murcia / Jumilla
0c12ffdd-1365-45df-b6d3-2eee26d7acf3,Astrolabe Marlborough Sauvignon Blanc,Astrolabe Marlborough Sauvignon Blanc,1.00,1.00,4.1,7956,https://www.vivino.com/en/astrolabe-marlborough-sauvignon-blanc/w/1164351,Astrolabe,Sauvignon Blanc,New Zealand / South Island / Marlborough
0c16a900-514e-43a0-950f-82a76227eba4,Taittinger Comtes de Champagne Blanc de Blancs 2014,Taittinger Comtes de Champagne Blanc de Blancs,0.95,0.95,4.5,35079,https://www.vivino.com/en/taittinger-comtes-de-champagne-blanc-de-blancs/w/1136950,Taittinger,Chardonnay,France / Champagne
0c1b75e7-a31b-4d13-a926-1b29e0d3e378,Michelot Meursault 1er Cru Genevrières 2022,Domaine Michelot Meursault 1er Cru 'Genevrières',0.83,0.83,4.2,333,https://www.vivino.com/en/domaine-michelot-meursault-1er-cru-genevrieres/w/1201970,Domaine Michelot,Chardonnay,France / Bourgogne / Côte de Beaune / Meursault / Meursault Premier Cru / Meursault 1er Cru 'Genevrières'
0c419908-f611-4fda-89e6-0c807c11e802,Morandé Alameda Sauvignon Blanc,Alameda Sauvignon Blanc,0.95,0.95,3.6,4556,https://www.vivino.com/en/alameda-sauvignon-blanc-central-valley/w/1965409,Alameda,Sauvignon Blanc,Chile / Central Valley
0c519bd8-7d06-4f01-b29c-f7b73f0214bf,Han Cabernet Sauvignon,Casillero del Diablo Cabernet Sauvignon (Reserva),0.67,0.67,3.5,181503,https://www.vivino.com/en/casillero-del-diablo-cabernet-sauvignon-reserva-central-valley/w/1135067,Casillero del Diablo,Cabernet Sauvignon,Chile / Central Valley
0c8d6cd8-a8d9-4c3e-9023-79f2eed44a83,Girard Cabernet Sauvignon,Girard Cabernet Sauvignon,1.00,1.00,4,9455,https://www.vivino.com/en/girard-winery-cabernet-sauvignon/w/1132358,Girard,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley
0c92707e-4302-45a6-ba0e-ab58a5f3a2fc,Babich Family Estate Single Vineyard Sauvignon Blanc,Babich Single Vineyard Organic Sauvignon Blanc,0.71,0.71,3.9,1955,https://www.vivino.com/en/babich-wines-limited-single-vineyard-organic-sauvignon-blanc-marlborough/w/1142832,Babich,Sauvignon Blanc,New Zealand / South Island / Marlborough
0ca5a1b9-a33b-48b4-b87d-688cc89cb81b,Grace Family Cabernet Sauvignon,Caymus Vineyards Grace Family Vineyard Cabernet Sauvignon,1.00,1.00,4.5,11270,https://www.vivino.com/en/caymus-vineyards-grace-family-vineyard-cabernet-sauvignon/w/5973508,Caymus Vineyards,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley
0cafd993-09f3-48fe-a5ca-df7242c171bb,Domaine Comte Georges de Vogüé Bonnes-Mares Grand Cru,Domaine Comte Georges de Vogüé Bonnes-Mares Grand Cru,1.00,1.00,4.5,3372,https://www.vivino.com/en/domaine-comte-georges-de-vogue-bonnes-mares-grand-cru/w/83444,Domaine Comte Georges de Vogüé,Pinot Noir,France / Bourgogne / Côte de Nuits / Chambolle-Musigny / Bonnes-Mares Grand Cru
0cda5304-a2e5-4f62-95d8-244617b8a6b9,Santa Alicia Merlot,Santa Alicia Merlot,1.00,1.00,3.2,3357,https://www.vivino.com/en/santa-alicia-merlot/w/2503,Santa Alicia,Merlot,Chile / Central Valley
0d1f28cb-a6b9-4655-a918-5136e6b8689c,Casa El Toqui Reserva Especial Merlot,Viña Casas del Toqui El Toqui Reserva Especial Merlot,0.80,0.80,3.5,3435,https://www.vivino.com/en/vina-casas-del-toqui-el-toqui-reserva-especial-merlot-central-valley/w/7951478,Viña Casas del Toqui,Merlot,Chile / Central Valley
0d2ab554-e533-4340-9bc7-09bc8af55f38,Réserve de Maranges Cabernet Sauvignon,Jean de Marande Réserve de Marande Cabernet Sauvignon,0.75,0.75,3.9,539,https://www.vivino.com/en/jean-de-marande-reserve-de-marande-cabernet-sauvignon/w/5404213,Jean de Marande,Cabernet Sauvignon,France / Vin de Pays / Pays d'Oc
0d4354b9-4b98-4533-beff-5257a48b9616,Doctor Loosen Riesling,Dr. Loosen Dr. L Riesling,0.67,0.67,3.9,47312,https://www.vivino.com/en/dr-loosen-dr-l-riesling/w/24262,Dr. Loosen,Riesling,Germany / Mosel
0d47d3f1-2f6f-4e2e-924d-f2405d725ec0,La Mascota Malbec,Mascota Vineyards La Mascota Malbec,1.00,1.00,3.9,34535,https://www.vivino.com/en/mascota-vineyards-la-mascota-malbec/w/2155557,Mascota Vineyards,Malbec,Argentina / Mendoza
0d4964d5-b17d-49c8-82cc-778b34bd92e8,Batasciolo Pinot Chardonnay Spumante Brut,Batasiolo Pinot - Chardonnay Spumante Brut,0.75,0.75,3.5,1381,https://www.vivino.com/en/batasiolo-pinot-chardonnay-spumante-brut/w/2025985,Batasiolo,"Chardonnay, Pinot Noir",Italy / Northern Italy / Piemonte
0d6ff153-66f3-46cc-bb34-e2a30881ee50,Tohu Marlborough Sauvignon Blanc,Tohu Awatere Valley Sauvignon Blanc,0.75,0.75,4,7367,https://www.vivino.com/en/tohu-awatere-valley-sauvignon-blanc/w/1974537,Tohu,Sauvignon Blanc,New Zealand / South Island / Marlborough
0d782234-ff6d-4dab-bfac-f69de100c45c,Folklore Cabernet Merlot,Folklore Cabernet - Merlot,1.00,1.00,3.6,171,https://www.vivino.com/en/folklore-western-australia-cabernet-merlot/w/8432306,Folklore,"Cabernet Sauvignon, Merlot",Australia / Western Australia
0d7eb7af-5564-4e59-8d8d-1ba0e764f91a,Tojo Moscato Spumante,N.V. Toso Sprintoso Moscato Spumante,0.67,0.67,3.8,1543,https://www.vivino.com/en/toso-sprintoso-moscato-spumante/w/5358504,Toso,Moscato,Italy / Northern Italy / Piemonte
0d81f560-bb6b-4a9b-bb28-54fe06007fac,Avinyó Pétillant Half & Half Blanc Rosé Set,Avinyó Petillant Blanc (Vi d'Agulla),0.50,0.50,4.2,3214,https://www.vivino.com/en/avinyo-petillant-blanc-vi-d-agulla/w/1267273,Avinyó,Macabeo,Spain / Catalunya
0dd39016-2917-4fc4-ae72-5ce8670f0618,Smiley Rosé,Smiley Rosé,1.00,1.00,3.6,310,https://www.vivino.com/en/smiley-rose/w/9691060,Smiley,Merlot,France / Vin de France
0de43c13-df11-4db5-abc0-c2b58ebef2f3,Duckhorn Postmark Chardonnay,Postmark Chardonnay,0.95,0.95,3.8,206,https://www.vivino.com/en/postmark-chardonnay/w/11466640,Postmark,Chardonnay,United States / California / North Coast / Sonoma County
0e1d0b0b-145e-4998-8079-65f4ad700088,Far Road Marlborough Sauvignon Blanc,Pā Road Sauvignon Blanc,0.60,0.60,4.2,10241,https://www.vivino.com/en/pa-road-sauvignon-blanc/w/5374519,Pā Road,Sauvignon Blanc,New Zealand / South Island / Marlborough
0e2fe485-9704-4cb9-a43f-21758304fe2b,Domaine Paquet Bourgogne Chardonnay,Domaine Famille Paquet Bourgogne Chardonnay,1.00,1.00,3.8,2883,https://www.vivino.com/en/domaine-famille-paquet-bourgogne-chardonnay/w/7629337,Domaine Famille Paquet,Chardonnay,France / Bourgogne
0e46b266-a267-432f-9c4c-6503747dbd39,Villa Maria Left Field Sauvignon Blanc,Left Field Sauvignon Blanc,0.95,0.95,4,2403,https://www.vivino.com/en/left-field-sauvignon-blanc/w/3205157,Left Field,Sauvignon Blanc,New Zealand / South Island / Nelson
0e47722a-0284-4952-bf86-06492ae45de7,Catena Zapata Alamos Cabernet Sauvignon,Alamos Cabernet Sauvignon,0.95,0.95,3.6,30678,https://www.vivino.com/en/alamos-cabernet-sauvignon/w/1387085,Alamos,Cabernet Sauvignon,Argentina / Mendoza
0e5501a4-4b82-4178-8fa9-81c2a912b750,Katnook Prodigy Shiraz,Katnook Prodigy Shiraz,1.00,1.00,4.3,1500,https://www.vivino.com/en/au-katnook-prodigy-shiraz/w/78078,Katnook,Shiraz/Syrah,Australia / South Australia / Limestone Coast / Coonawarra
0ec7c261-78bb-4392-a68a-438ea8a4260f,Ancienne Terre Rosé,Bijou Wine Cuvée Jolie Terre de Providence Rosé,0.50,0.50,3.7,1340,https://www.vivino.com/en/bijou-wine-cuvee-jolie-terre-de-providence-rose/w/7303536,Bijou Wine,"Shiraz/Syrah, Grenache, Cinsault",France / Vin de Pays / Pays d'Oc
0f0c5a30-5806-4280-8f49-0a68e3da5f97,Consgard Chardonnay,Ponsard Chevalier Bourgogne Chardonnay,0.50,0.50,3.5,29,https://www.vivino.com/en/ponsard-chevalier-bourgogne-chardonnay/w/1646209,Ponsard Chevalier,Chardonnay,France / Bourgogne
0f1ed48c-8d95-44d2-9f21-5e93eb0405d4,Gioia Chardonnay Non Alcoholic Still,Newblood Non-Alcoholic Chardonnay,0.60,0.60,2.4,45,https://www.vivino.com/en/newblood-non-alcoholic-chardonnay/w/8907408,Newblood,Chardonnay,Australia / Wine of Australia
